  0.019, -0.005,  0.011,0
  0.979, -0.212,  0.013,0
  0.875, -0.202,  0.005,0
  0.821, -0.044, -0.150,0
  0.697, -0.379,  0.263,0
  0.650,  0.063, -0.162,0
  0.620, -0.067, -0.065,0
  0.631, -0.164,  0.021,0
  1.178, -0.361,  0.153,0
  1.737, -0.409,  0.105,0
  2.229, -0.512,  0.073,0
  2.717, -0.528, -0.038,0
  3.190, -0.530, -0.152,0
  3.580, -0.534, -0.195,0
  3.987, -0.501, -0.290,0
  4.393, -0.471, -0.481,0
  4.747, -0.725, -0.343,0
  5.140, -0.781, -0.386,0
  5.486, -0.831, -0.468,0
  5.822, -0.792, -0.581,0
  6.071, -0.625, -0.681,0
  6.358, -1.049, -0.367,0
  6.645, -0.925, -0.572,0
  6.973, -0.832, -0.677,0
  7.307, -0.830, -0.724,0
  7.548, -1.019, -0.599,0
  7.781, -1.045, -0.655,0
  8.016, -1.034, -0.690,0
  8.291, -1.220, -0.583,0
  8.526, -1.114, -0.713,0
  8.767, -1.107, -0.774,0
  8.932, -1.085, -0.822,0
  9.124, -0.965, -0.969,0
  9.383, -1.212, -0.721,0
  9.539, -1.286, -0.702,0
  9.748, -1.254, -0.812,0
  9.854, -1.256, -0.796,0
  9.975, -1.157, -0.870,0
 10.081, -1.216, -0.848,0
 10.218, -1.209, -0.984,0
 10.280, -1.250, -0.952,0
 10.434, -1.144, -1.053,0
 10.507, -1.105, -1.076,0
 10.605, -1.202, -0.992,0
 10.674, -1.225, -1.023,0
 10.672, -1.097, -1.081,0
 10.785, -1.195, -1.098,0
 10.891, -1.040, -1.238,0
 10.965, -1.030, -1.227,0
 11.037, -1.099, -1.229,0
 11.103, -1.167, -1.175,0
 11.128, -1.116, -1.156,0
 11.208, -1.150, -1.175,0
 11.305, -1.135, -1.230,0
 11.370, -1.113, -1.286,0
 11.467, -1.309, -1.239,0
 11.621, -1.308, -1.261,0
 11.731, -1.263, -1.317,0
 11.805, -1.132, -1.425,0
 11.826, -1.103, -1.362,0
 11.902, -1.320, -1.194,0
 12.007, -1.303, -1.227,0
 12.048, -1.326, -1.272,0
 12.112, -1.409, -1.200,0
 12.120, -1.405, -1.203,0
 12.169, -1.388, -1.225,0
 12.209, -1.483, -1.173,0
 12.296, -1.673, -1.058,0
 12.348, -1.537, -1.188,0
 12.355, -1.513, -1.201,0
 12.385, -1.340, -1.318,0
 12.515, -0.919, -1.752,0
 12.511, -0.955, -1.708,0
 12.554, -1.010, -1.669,0
 12.533, -1.117, -1.578,0
 12.650, -1.528, -1.281,0
 12.695, -1.685, -1.135,0
 12.706, -1.726, -1.089,0
 12.771, -1.678, -1.184,0
 12.812, -1.621, -1.146,0
 12.870, -1.550, -1.209,0
 12.844, -1.471, -1.318,0
 12.864, -1.632, -1.146,0
 12.924, -1.955, -0.902,0
 12.944, -2.170, -0.704,0
 12.980, -2.228, -0.684,0
 13.054, -2.364, -0.599,0
 13.093, -2.275, -0.670,0
 13.090, -2.300, -0.626,0
 13.211, -2.440, -0.560,0
 13.156, -4.205,  3.917,0
 14.606, -4.401,  2.695,0
 15.722, -3.868,  0.869,0
 16.500, -2.875, -0.896,0
 15.203, -2.098, -2.851,0
 15.006, -1.716, -3.072,0
 13.889, -1.963, -2.165,0
 10.005, -1.538, -0.555,0
